transaction_id,customer_id,order_date,amount,quantity,channel
T003619,C00040,2024-01-17T23:06:00Z,$109.58,1,Web
T000870,C00548,"October 1, 2024",$67.02,4,WEB 
T002532,C00125,2024-07-06T16:54:00Z,121.78,NA,Mobile
T006107,C00710,23/04/2024, 127.10 ,1,Web
T005059,C00367,2024-10-28,$178.52,3,WEB 
T007796,C00658,2024-04-07T22:36:00Z,134.84,NA,Mobile
T001146,C00200,2024-08-18T06:07:00Z,96.20,4,in-store
T005831,C00828,"July 2, 2024",$144.35,5,web
T007570,C00861,2024-06-19,163.17,3,In-Store
T007162,C00020,02/08/2024,$91.60,1, mobile
T004067, C00733 ,2024-07-05, 119.69 ,5,in-store
T002666,C00590,2024-03-15, 157.49 ,4,Mobile
T003087,C00844,17/12/2024,$99.49,5, mobile
T007449,C00758,"September 20, 2024", 206.00 ,2,In-Store
T001321, C00092 ,"May 8, 2024",$91.19,4,Mobile
T004599,C00287,24/02/2024,113.46,4, mobile
T006472,C00791,2024-03-14T21:25:00Z,$39.64,2, mobile
T002194,C00147,28/11/2024,$129.64,5, mobile
T007404,C00233,06/08/2024, 155.49 ,3,In-Store
T007640,C00831,"February 15, 2024",$96.85,3,In-Store
T002605,C00181,2024-03-25T19:59:00Z,$36.94,4,web
T002052,C00501,2024-06-28, 130.91 ,5, mobile
T000283,C00063,2024-02-13,68.67,1,WEB 
T005360,C00076,2024-04-15T12:56:00Z,$145.11,3,Mobile
T006067,C00050,2024-08-06,116.11,4,In-Store
T007149,C00841,2024-08-10T23:18:00Z,9.48,4,In-Store
T003857,C00352,2024-06-22T01:31:00Z, 66.71 ,3,web
T005113,C00134,"December 22, 2024", 79.67 ,4,WEB 
T002539,C00703,"January 13, 2024",$67.59,3,WEB 
T002223,C00374,06/10/2024, 165.65 ,3,WEB 
T006415,C00735,2024-04-05, 73.03 ,4,in-store
T004843,C00091,2024-08-20,$132.29,1,In-Store
T007587,C00726,2024-08-22T12:35:00Z,141.49,5,WEB 
T004869,C00115,2024-07-11T01:18:00Z,$108.95,2,web
T007957,C00891,"January 2, 2024",$1.00,5, mobile
T001303, C00856 ,"October 10, 2024",$75.53,1,In-Store
T002770,C00598,2024-02-08, 131.01 ,3,Web
T000814,C00337,21/03/2024,19.29,4,in-store
T006192,C00507,"January 16, 2024",202.23,4,Web
T005872,C00705,"January 26, 2024",162.62,2,WEB 
T000209,C00814,2024-10-14,136.42,4,Mobile
T001158,C00209,2024-12-05,153.02,4,Mobile
T002534,C00376,2024-02-28, 131.60 ,2,Mobile
T000360,C00844,22/06/2024,104.01,1,Web
T004257,C00595,"July 14, 2024",98.27,4,Web
T007468,C00321,2024-03-06T07:41:00Z,122.48,4,WEB 
T005053,C00292,2024-12-20, 184.04 ,5, mobile
T006507,C00001,16/11/2024,$152.90,5,web
T006342,C00457,01/08/2024,$68.67,2,Web
T007106,C00719,"December 11, 2024", 37.34 ,1,in-store
T002697, C00203 ,2024-05-12,$148.29,3,In-Store
T002257,C00050,"July 15, 2024",140.20,1,In-Store
T006704,C00532,20/02/2024, 202.59 ,5,Web
T003544,C00554,"May 27, 2024", 74.83 ,1,In-Store
T001508,C00333,2024-02-27T12:22:00Z,153.22,2,In-Store
T003198,C00869,2024-05-27T23:37:00Z,226.68,5, mobile
T006196,C00024,22/02/2024,1.00,4,Mobile
T005092,C00660,2024-04-21T02:33:00Z, 118.69 ,2,In-Store
T003146,C00595,2024-11-14, 73.13 ,2,in-store
T000055, C00485 ,2024-07-12, 93.82 ,3,web
T004560, C00804 ,2024-08-06T02:02:00Z,203.37,2,in-store
T002619,C00740,"November 4, 2024",$50.40,4,in-store
T000210, C00547 ,"January 10, 2024", 90.06 ,4,WEB 
T000715,C00174,2024-09-16T00:04:00Z, 16.61 ,1,In-Store
T004501,C00036,05/05/2024, 200.89 ,3, mobile
T002148,C00239,2024-05-19,77.34,4,In-Store
T001227,C00855,2024-02-13T13:44:00Z,142.00,1,in-store
T004052,C00781,2024-06-21,$212.53,4, mobile
T000841,C00462,2024-11-18T22:40:00Z,$54.11,3,In-Store
T006793,C00309,2024-05-02,16.05,1,Mobile
T000508,C00463,"March 28, 2024", 133.88 ,3, mobile
T005577,C00742,2024-07-04,114.77,4,Web
T003167,C00852,24/09/2024,$211.15,4,In-Store
T007575, C00167 ,2024-01-05,51.72,1,Mobile
T006354,C00887,17/07/2024,$25.84,2, mobile
T004248,C00814,2024-04-18,$66.90,5,Mobile
T007728,C00123,2024-03-12T16:31:00Z,$104.74,2, mobile
T001379,C00058,2024-08-06, 136.73 ,1,In-Store
T000476, C00466 ,2024-09-04, 43.05 ,1,In-Store
T001799,C00445,05/11/2024,$114.47,5,web
T004051, C00107 ,"June 3, 2024",$90.71,3,Mobile
T002948,C00512,2024-07-12, 18.60 ,5, mobile
T005177,C00413,2024-05-19T08:32:00Z, 145.15 ,1, mobile
T001221,C00703,13/06/2024,$17.44,2,Mobile
T000669,C00453,21/09/2024,$200.65,5, mobile
T007679,C00737,"July 16, 2024", 143.63 ,4,Mobile
T006413,C00147,2024-12-21T15:18:00Z,$162.20,2,in-store
T005706, C00873 ,2024-11-20T14:18:00Z,156.58,5,WEB 
T000949,C00215,2024-12-10T00:47:00Z,$194.68,2,WEB 
T004466, C00011 ,2024-08-12,187.72,2,in-store
T004342,C00602,04/10/2024,$2.07,3,Web
T007021,C00053,2024-03-27,$206.94,5,Web
T005878,C00131,23/12/2024,176.19,2,Mobile
T003653,C00194,2024-08-04T21:59:00Z, 117.18 ,2,WEB 
T003569,C00723,22/07/2024,$15.29,4,Mobile
T000160,C00229,2024-02-25,$9.10,5,in-store
T003358,C00246,2024-09-07,$167.45,2,In-Store
T005216,C00713,"February 27, 2024",$198.45,5,in-store
T001369, C00586 ,"November 2, 2024",$172.83,2,Mobile
T000093, C00436 ,2024-07-18, 272.26 ,1,WEB 
T000732,C00674,2024-05-15T00:39:00Z,20.73,5,Web
T003975,C00415,02/09/2024, 108.54 ,4,Mobile
T006999,C00597,2024-07-21T01:21:00Z,$109.42,4,Mobile
T007140,C00390,2024-01-08T13:21:00Z,30.93,4, mobile
T001062,C00522,"February 6, 2024",89.59,N/A,web
T000543,C00883,2024-10-10, 67.19 ,1,Web
T006397,C00217,2024-12-26T18:05:00Z, 113.10 ,1,Web
T000175,C00510,2024-08-05T05:19:00Z, 14.94 ,2,WEB 
T001319,C00380,2024-03-17, 80.81 ,3,in-store
T005525, C00448 ,2024-07-04,$117.42,1,in-store
T005896,C00475,2024-02-26, 204.82 ,4,Web
T000144,C00749,2024-06-13T02:02:00Z, 135.60 ,,Mobile
T001152,C00649,"May 20, 2024",$203.76,3,in-store
T005997,C00324,2024-06-11, 105.43 ,2,Mobile
T001565,C00326,01/04/2024,177.49,1,in-store
T007085,C00763,2024-02-12,$56.91,1,in-store
T001888,C00620,"February 6, 2024",54.99,3,In-Store
T001045, C00585 ,2024-04-07T03:17:00Z,$167.69,1,web
T006267,C00862,"February 13, 2024",$171.32,1,web
T000205,C00176,2024-10-04, 183.19 ,3, mobile
T006850,C00188,2024-12-07, 82.23 ,2,web
T000645,C00816,"June 8, 2024", 103.37 ,4,Mobile
T007978,C00229,2024-04-26,$67.09,N/A,WEB 
T002345,C00447,2024-06-05T18:36:00Z,29.97,3,in-store
T004078,C00429,28/03/2024,291.67,3,web
T007466,C00727,2024-07-26T22:55:00Z,$116.34,5,WEB 
T003778,C00485,15/01/2024, 41.33 ,5,web
T007931,C00034,2024-10-08T12:01:00Z,$244.63,2,WEB 
T003453,C00791,21/12/2024, 121.96 ,3, mobile
T003530,C00454,2024-09-05T06:39:00Z, 85.55 ,4,Web
T003726,C00655,07/06/2024,$91.69,2,In-Store
T001299,C00115,2024-03-27T02:13:00Z,$296.24,4,Web
T001653,C00008,2024-09-02T10:56:00Z, 166.25 ,4,Web
T007790,C00547,20/05/2024,256.99,1,In-Store
T006399,C00395,21/10/2024, 129.07 ,2, mobile
T005672,C00832,"July 25, 2024",$38.28,3,In-Store
T001919,C00647,2024-02-12T00:39:00Z, 156.72 ,5,Web
T003783,C00753,"August 10, 2024",61.15,3, mobile
T006058, C00537 ,2024-11-28T10:57:00Z, 155.70 ,4,In-Store
T007047,C00243,2024-06-11,91.14,4,Web
T005005, C00268 ,20/07/2024,$156.77,NA,WEB 
T000454,C00380,17/02/2024,$177.86,1,in-store
T003289,C00029,10/03/2024,$125.41,5,In-Store
T007430,C00277,"January 6, 2024", 120.97 ,4,WEB 
T006700,C00479,03/10/2024,$119.84,4,web
T003645,C00664,22/08/2024, 66.85 ,1,WEB 
T005753, C00367 ,03/05/2024,$198.60,5,Web
T005033,C00223,2024-09-26, 41.85 ,4,web
T004055,C00614,"April 25, 2024",166.53,3,Mobile
T000825, C00009 ,2024-10-16T18:06:00Z,71.14,2,Web
T005840, C00456 ,"September 2, 2024",$74.39,5,Web
T005069,C00856,2024-11-01T08:37:00Z, 182.68 ,2,Web
T005301,C00512,06/05/2024, 26.66 ,2, mobile
T000540, C00304 ,12/01/2024,135.32,2,Mobile
T007842, C00802 ,"September 9, 2024", 115.56 ,3, mobile
T000956,C00335,19/02/2024,80.79,4,in-store
T000506,C00512,12/03/2024,206.26,2,Mobile
T000124,C00189,2024-03-06, 1.00 ,2,in-store
T003502,C00871,2024-12-27T05:27:00Z,$12.98,5,In-Store
T006452,C00184,"February 5, 2024", 66.89 ,4, mobile
T004184,C00161,2024-06-19,37.79,3,in-store
T006431,C00003,2024-01-06T09:46:00Z,235.66,5,in-store
T004758,C00501,"August 5, 2024",$122.40,4,in-store
T004496,C00199,09/11/2024,$33.13,4,in-store
T006483,C00592,2024-10-11,$222.66,5,Web
T005403,C00444,"May 1, 2024",11.33,3,in-store
T005784,C00561,2024-02-02,156.26,5,Mobile
T005173, C00265 ,14/07/2024,$81.58,2,Web
T003027,C00604,24/05/2024,$16.01,2,web
T002608, C00592 ,2024-03-22T01:28:00Z, 177.55 ,4,In-Store
T007364,C00622,"January 5, 2024",55.85,5,web
T001757,C00471,2024-11-28, 34.05 ,3,web
T005666,C00391,"March 19, 2024",104.76,5,Mobile
T001375,C00799,2024-09-26T21:06:00Z, 87.45 ,3,Web
T005650,C00576,2024-10-19T01:25:00Z,$108.16,5,Mobile
T007136,C00816,26/01/2024,57.50,4,in-store
T002568, C00018 ,08/02/2024,$154.95,3,Mobile
T006577,C00147,2024-12-27T16:53:00Z, 29.38 ,2,web
T006124,C00472,2024-03-28T07:45:00Z,21.56,5,WEB 
T006328,C00718,"April 13, 2024",$78.87,2,In-Store
T000314,C00860,18/12/2024,103.25,2,Mobile
T000313,C00309,"January 11, 2024",$126.64,4,Web
T002305,C00622,"April 2, 2024",60.41,2,Web
T006306,C00250,2024-05-23, 124.96 ,5,web
T001243,C00399,2024-08-07T03:36:00Z, 83.77 ,1,Web
T005520,C00175,23/11/2024, 118.42 ,2,Web
T002359,C00089,"June 9, 2024", 108.95 ,4,Mobile
T005962,C00480,16/01/2024,$72.94,2,web
T007959,C00860,2024-02-07T06:30:00Z,$49.96,5,In-Store
T004548,C00691,"July 14, 2024",$112.97,4,in-store
T007704,C00483,2024-09-25T23:59:00Z, 96.09 ,4,In-Store
T007375,C00878,2024-02-04T23:19:00Z,$136.26,4, mobile
T002349,C00555,2024-05-12T23:57:00Z,$111.34,4,web
T004196,C00286,09/09/2024, 54.67 ,1, mobile
T006526,C00716,27/03/2024,155.05,5,Web
T003339,C00332,"May 6, 2024",$180.77,5,WEB 
T000920,C00441,"March 11, 2024", 133.70 ,2,Web
T005265,C00695,2024-08-16T02:13:00Z, 53.69 ,3, mobile
T002839,C00287,2024-05-09T12:01:00Z,$166.93,4,Web
T002761,C00846,2024-03-03,$150.25,2, mobile
T007257,C00337,2024-07-07T16:16:00Z, 45.41 ,3,Web
T006965,C00027,2024-03-23,120.76,1, mobile
T002602,C00003,2024-07-21T15:11:00Z,13.93,3,web
T006706,C00213,2024-09-08T01:20:00Z, 147.61 ,3,Mobile
T004787, C00139 ,05/06/2024, 151.85 ,5, mobile
T006261,C00729,2024-01-11T12:27:00Z,$187.36,1,Mobile
T003056,C00843,"February 26, 2024",$24.64,1,WEB 
T000898,C00580,2024-02-05, 125.39 ,2,in-store
T000964,C00800,"August 7, 2024",85.14,2,web
T002270,C00601,2024-09-18T05:48:00Z, 92.24 ,1,web
T006318,C00726,"September 5, 2024",295.60,1,In-Store
T007717,C00558,09/06/2024, 53.94 ,2,Web
T001920,C00257,04/12/2024, 69.38 ,2, mobile
T005925,C00366,2024-09-20T03:37:00Z, 130.83 ,5,In-Store
T007722,C00542,"May 21, 2024",$142.09,5,web
T005693,C00212,17/01/2024,$214.44,3,WEB 
T001316,C00647,"April 13, 2024",116.42,null,in-store
T000867,C00588,"March 1, 2024",$59.14,1,Web
T000117,C00253,2024-10-27T00:04:00Z,234.60,3,Mobile
T007414,C00797,2024-11-15T11:48:00Z,$13.46,5,Mobile
T007248, C00123 ,2024-11-05, 177.31 ,4,WEB 
T001267, C00190 ,2024-12-08,200.23,3,Web
T007615,C00124,"January 21, 2024",170.02,3,In-Store
T004465,C00715,2024-01-24T14:20:00Z,86.16,1,In-Store
T008000,C00542,2024-11-17, 61.77 ,4, mobile
T006000,C00854,2024-07-16T12:42:00Z,$112.02,4,Web
T001654,C00315,2024-02-12T03:47:00Z,$287.72,5,Web
T005475,C00421,2024-06-21,$279.75,5,in-store
T006569,C00364,2024-02-06T21:00:00Z,$166.70,5, mobile
T006887,C00023,"June 18, 2024", 179.99 ,2,in-store
T000348,C00737,"March 10, 2024", 162.37 ,5,Mobile
T007072,C00457,"August 15, 2024",181.79,2,Web
T003392,C00495,26/04/2024, 193.59 ,2,web
T007389,C00674,17/12/2024,$115.24,2,web
T006135,C00196,2024-09-26,134.56,1,Web
T004726,C00819,2024-04-04,28.51,4,web
T004938,C00524,2024-02-15T16:02:00Z, 140.92 ,1,Mobile
T001821,C00349,25/08/2024, 231.77 ,1, mobile
T002493,C00405,2024-08-20, 87.83 ,1, mobile
T006757,C00895,2024-11-21T08:44:00Z,$189.40,4,In-Store
T000334,C00659,"March 18, 2024",$196.56,  ,Mobile
T003850,C00773,2024-03-19T09:41:00Z,$110.33,5,WEB 
T006738,C00746,11/09/2024, 106.98 ,2,Web
T003935,C00832,"September 24, 2024",110.34,3,In-Store
T001829,C00537,2024-08-06T09:01:00Z, 136.13 ,2,web
T002632,C00175,2024-08-01T01:01:00Z,70.70,1,In-Store
T003260,C00414,"July 22, 2024", 62.37 ,NA,Mobile
T005812,C00802,"September 11, 2024", 82.80 ,4,WEB 
T000753,C00308,"June 23, 2024",166.38,3,in-store
T003662,C00283,2024-12-20, 109.54 ,3, mobile
T005870,C00736,"July 23, 2024",$139.22,5,WEB 
T002495,C00508,2024-06-25,$65.40,3,in-store
T006229, C00219 ,2024-06-16T08:59:00Z, 71.14 ,2,in-store
T006977,C00329,2024-08-14T14:17:00Z,$105.91,4,Mobile
T004266,C00364,2024-08-06,$145.04,3,In-Store
T006034,C00549,15/01/2024, 128.26 ,1, mobile
T003397,C00121,03/06/2024,$140.94,5,in-store
T003172,C00386,19/07/2024, 6.81 ,5,In-Store
T005104,C00772,14/04/2024,$46.75,4,WEB 
T007170,C00361,17/12/2024,$76.24,1,Mobile
T000069,C00852,14/07/2024,$191.12,2, mobile
T003224,C00071,2024-06-08T16:15:00Z, 1.00 ,  ,In-Store
T000553,C00098,2024-09-24, 71.29 ,2,Web
T004224,C00629,16/10/2024,168.71,4,in-store
T005773,C00818,2024-05-18,181.97,1, mobile
T002380,C00621,"July 25, 2024",$111.98,3,Mobile
T007595,C00679,2024-01-24T02:59:00Z, 102.08 ,1,In-Store
T005423,C00860,"August 9, 2024",107.01,,web
T005074,C00511,"October 24, 2024",$68.76,2, mobile
T004281,C00454,2024-03-20,$1.00,N/A,In-Store
T004634,C00145,2024-10-21, 97.58 ,5,web
T006639,C00857,2024-06-09, 211.06 ,5,WEB 
T007182,C00771,2024-01-07,132.24,4,In-Store
T004066,C00290,"July 2, 2024",$56.22,4, mobile
T002216,C00456,02/05/2024,$140.50,4, mobile
T004821,C00168,2024-03-02T05:54:00Z, 43.53 ,1,web
T002340, C00844 ,"September 23, 2024", 97.36 ,3,in-store
T007019,C00110,25/11/2024, 83.65 ,3,in-store
T002103,C00079,2024-05-12T09:26:00Z,$135.34,5,in-store
T002771,C00292,11/07/2024,112.46,3,Mobile
T006055,C00084,2024-02-27T06:33:00Z, 85.51 ,1,Mobile
T004875,C00786,"September 14, 2024", 277.40 ,1,Mobile
T006486,C00004,"July 12, 2024", 74.24 ,5, mobile
T004400, C00838 ,2024-04-09, 208.41 ,3,web
T007740,C00120,2024-05-20,$120.66,4,in-store
T000605,C00560,2024-05-20T03:34:00Z,87.10,2,Mobile
T006385,C00827,2024-12-05T20:54:00Z, 94.37 ,5,Mobile
T000618,C00293,2024-07-28T07:21:00Z,127.76,4,web
T002107,C00475,"September 2, 2024",110.77,4,Mobile
T007352,C00128,"December 28, 2024",178.45,1,In-Store
T004957,C00186,2024-07-08, 77.68 ,null,In-Store
T000750,C00720,11/07/2024, 153.42 ,5,web
T007229,C00055,2024-10-26,126.86,5,web
T003316,C00497,17/05/2024,1.00,2,Web
T004564,C00427,06/09/2024, 146.42 ,1,Web
T006662,C00898,"January 28, 2024",$106.04,5,in-store
T007743,C00364,"August 5, 2024", 178.38 ,4, mobile
T004314,C00494,2024-10-02T11:08:00Z, 40.52 ,N/A,Web
T002132,C00651,"September 11, 2024",$1.00,2,in-store
T005398,C00652,05/02/2024, 178.91 ,1,in-store
T001004,C00165,2024-06-15, 121.54 ,4, mobile
T006074,C00005,"July 7, 2024", 152.42 ,4,WEB 
T003582,C00687,12/06/2024, 108.09 ,2,Web
T004373,C00012,2024-02-13T21:47:00Z,$176.16,1,web
T003141,C00687,27/10/2024,$210.82,3,Web
T004558, C00381 ,"October 20, 2024",56.04,4,Mobile
T003744,C00683,11/09/2024,1.00,3,WEB 
T007239,C00599,2024-01-09, 115.67 ,2,In-Store
T005901,C00638,"December 18, 2024",24.54,4,Web
T001128,C00647,2024-08-23, 73.77 ,3,web
T001766,C00140,18/03/2024,218.26,4,WEB 
T001904,C00892,2024-10-17, 79.17 ,2,WEB 
T003879,C00279,2024-08-12T19:16:00Z,$219.80,4,In-Store
T007028,C00206,"December 22, 2024", 110.52 ,1,web
T004859,C00480,10/11/2024,$36.99,1,In-Store
T005810,C00463,2024-07-03T09:30:00Z, 128.37 ,3,In-Store
T006256, C00520 ,2024-07-17,111.66,2,Mobile
T002116,C00586,2024-04-18T20:01:00Z,66.01,1,Mobile
T004859,C00480,10/11/2024,$36.99,1,In-Store
T000332,C00568,2024-02-19T04:51:00Z,166.47,2,web
T005307,C00098,2024-09-07T11:38:00Z,174.17,4,in-store
T000547,C00867,"August 1, 2024",199.28,2,In-Store
T003033, C00844 ,2024-02-06, 204.95 ,1,Web
T007724,C00357,27/04/2024,26.04,5,in-store
T003504,C00283,"November 28, 2024",$149.99,2,WEB 
T002498,C00190,2024-08-02T15:59:00Z,$149.57,2,in-store
T000797,C00659,2024-03-10T02:42:00Z,$111.92,1,web
T007295,C00493,2024-03-21,$34.23,3, mobile
T007502,C00374,2024-08-19, 182.06 ,4,web
T002850,C00717,"November 3, 2024", 91.45 ,1,Web
T003680,C00778,2024-07-23T17:13:00Z, 106.65 ,5,web
T002024,C00479,25/09/2024, 140.88 ,1,Mobile
T002856,C00412,2024-09-24, 186.49 ,3,WEB 
T004122,C00467,2024-09-28,183.03,5,in-store
T001650,C00849,2024-07-05,294.08,4,web
T000764,C00161,02/07/2024, 117.02 ,4,Web
T005604,C00761,2024-11-18,126.11,,Mobile
T005738,C00106,"April 7, 2024",$15.61,2,in-store
T000062,C00145,13/05/2024, 157.90 ,null, mobile
T005236,C00017,"June 10, 2024",149.08,5,Mobile
T001511, C00082 ,2024-11-07,$256.63,3,in-store
T000326,C00043,"January 13, 2024",$143.76,5,in-store
T005211,C00815,2024-07-09,$97.29,2,Mobile
T006303,C00585,2024-08-19,$60.82,5,Mobile
T000728,C00777,"April 22, 2024",$149.73,5,In-Store
T006737,C00567,2024-04-22T23:17:00Z, 91.97 ,2,in-store
T005691,C00021,26/01/2024, 173.92 ,5,WEB 
T004893,C00041,2024-08-02T10:19:00Z, 56.09 ,5, mobile
T007771,C00859,27/04/2024,$132.31,,Mobile
T007770,C00284,12/05/2024,$209.51,4,web
T006820, C00052 ,19/08/2024,124.29,1,In-Store
T007026,C00491,08/12/2024, 176.12 ,4,web
T004812,C00292,26/12/2024,$127.88,4,Mobile
T003364,C00667,"July 8, 2024", 180.88 ,3,WEB 
T003668, C00173 ,"August 15, 2024", 1.00 ,2, mobile
T006782,C00094,2024-05-25,160.86,5,WEB 
T005594,C00781,2024-05-16T18:46:00Z, 171.36 ,null,Mobile
T005941,C00380,18/07/2024, 131.87 ,3,in-store
T006512,C00784,2024-03-06T13:04:00Z,$65.65,2,In-Store
T003895,C00623,2024-09-14, 76.54 ,3,Web
T005210,C00814,2024-01-05T13:56:00Z,69.71,3,WEB 
T004462,C00105,01/03/2024,45.34,3,Web
T002040,C00881,2024-07-19, 56.86 ,2,In-Store
T004480,C00893,2024-10-20,$181.57,3,Web
T001397,C00058,15/05/2024, 190.98 ,4,web
T000357,C00090,"December 21, 2024",54.19,2,Mobile
T007056,C00292,02/03/2024,$114.58,2, mobile
T006379,C00467,"October 24, 2024", 111.73 ,3,Web
T006691, C00082 ,2024-12-09, 132.44 ,4,WEB 
T007422,C00059,2024-06-04,$159.96,4,WEB 
T006981,C00090,2024-02-28T07:27:00Z,$64.21,5,in-store
T000480,C00119,2024-07-14,33.81,2,WEB 
T005638,C00785,2024-04-18T17:12:00Z, 47.95 ,2, mobile
T003921,C00152,2024-05-19T22:03:00Z,18.93,4,WEB 
T007377,C00548,2024-12-14,$95.35,4,Web
T001712,C00724,12/03/2024,$44.15,4,in-store
T005822,C00186,2024-09-15T23:41:00Z,41.38,2,WEB 
T006986,C00067,2024-01-02,45.91,3,in-store
T002623,C00435,2024-09-24T13:00:00Z, 83.82 ,5,WEB 
T005010,C00364,10/05/2024,$51.89,5,in-store
T006493,C00641,06/06/2024,$142.09,5,Web
T004620,C00134,2024-04-27T16:59:00Z,$203.56,4,Mobile
T005235,C00554,28/06/2024,$120.14,5,In-Store
T003856,C00461,2024-04-04T15:40:00Z, 145.01 ,2,web
T002880,C00315,2024-07-28,$84.49,1,Mobile
T004824,C00621,2024-08-17,$55.41,5,Web
T002160,C00466,2024-08-13T22:36:00Z,155.94,1,In-Store
T000666,C00103,24/09/2024, 92.78 ,5,Web
T002985,C00824,"April 23, 2024",57.78,2,In-Store
T005970,C00495,2024-04-14, 197.01 ,5,web
T002303,C00028,2024-11-09, 15.67 ,4,Web
T002660,C00161,14/06/2024,$48.18,2,in-store
T000853,C00854,2024-11-28,$118.25,1,web
T003859,C00695,2024-07-05,$126.82,5,Web
T004778,C00082,24/06/2024,110.72,2,In-Store
T005450,C00299,2024-07-10T04:30:00Z, 177.23 ,5,Mobile
T002140,C00123,2024-09-21,262.00,  ,Web
T004527,C00254,"April 10, 2024",$143.54,4,WEB 
T006438,C00299,22/08/2024,86.08,NA,Mobile
T000130,C00857,"December 28, 2024",$242.29,4,WEB 
T002068,C00515,2024-02-17T14:37:00Z, 100.39 ,1,in-store
T005323,C00224,2024-07-06,200.13,1,Web
T002452,C00256,13/02/2024,$48.68,3,In-Store
T007437,C00078,"February 10, 2024", 108.42 ,N/A,web
T000622,C00274,2024-02-23,136.81,3,WEB 
T000968,C00649,2024-04-11T04:15:00Z, 67.09 ,2, mobile
T000975,C00044,2024-01-13,$142.92,5,in-store
T000807,C00897,2024-09-10,62.03,4,WEB 
T000352, C00314 ,2024-07-01T05:09:00Z,$135.99,2, mobile
T007551,C00498,2024-11-19T23:19:00Z, 128.60 ,1,web
T003160,C00326,2024-11-19,$80.75,2,Web
T001736,C00746,"November 25, 2024",114.78,3, mobile
T000786,C00692,02/12/2024, 157.16 ,5,in-store
T000727,C00883,"November 12, 2024",183.37,4,in-store
T004058, C00607 ,"May 23, 2024",$29.63,,In-Store
T003596,C00138,"September 5, 2024",$217.27,1,Web
T000323,C00684,"April 8, 2024",123.88,2,in-store
T005523, C00787 ,2024-12-18,$124.46,NA,In-Store
T003335,C00668,20/09/2024,$46.24,1,Mobile
T004463,C00682,2024-12-26T08:48:00Z, 69.11 ,5,web
T001339,C00731,2024-07-12T13:49:00Z,128.76,4,Web
T001283,C00231,2024-07-18, 97.62 ,5,In-Store
T005736,C00738,2024-01-27,$1.00,3, mobile
T002080,C00575,2024-04-11T09:57:00Z,108.83,3, mobile
T005929,C00806,2024-03-14, 108.74 ,1,WEB 
T002220,C00882,02/12/2024, 155.06 ,N/A,in-store
T006568,C00459,28/08/2024,112.87,5,in-store
T006100,C00151,"October 15, 2024",$94.22,1,in-store
T001536,C00088,"August 10, 2024", 186.22 ,5,in-store
T003301,C00615,"February 9, 2024",$125.78,5,WEB 
T003776,C00389,"June 9, 2024", 25.32 ,5,in-store
T002197,C00672,"April 20, 2024",$52.75,5,web
T000356,C00664,2024-11-05T06:02:00Z,$103.15,5,Mobile
T005364,C00087,2024-08-28T10:20:00Z,85.16,4,in-store
T001374, C00335 ,19/01/2024, 168.65 ,1, mobile
T006122,C00128,2024-11-04T06:18:00Z,84.57,5,Web
T000556,C00367,02/06/2024, 172.52 ,,Web
T005070,C00186,2024-10-14,$125.60,  ,web
T007310,C00225,2024-12-21T12:02:00Z, 90.87 ,2,Mobile
T000104, C00805 ,"September 1, 2024",42.69,1,WEB 
T000014, C00812 ,2024-09-11T05:23:00Z,$93.75,3, mobile
T001431,C00182,2024-03-04T20:06:00Z,$11.48,3,in-store
T002266,C00617,"December 28, 2024",$173.31,3, mobile
T003543,C00892,14/04/2024,22.69,5,WEB 
T006230,C00051,2024-07-24T06:16:00Z,204.51,5,In-Store
T001488,C00190,06/01/2024, 162.73 ,3,In-Store
T001426,C00609,08/07/2024, 109.07 ,1,WEB 
T003532,C00488,2024-07-02T03:32:00Z, 264.35 ,3,Web
T005308,C00513,24/05/2024,$168.55,2,web
T003727,C00475,2024-01-20, 68.93 ,1,Web
T005135,C00174,21/03/2024, 202.34 ,5, mobile
T003411,C00365,2024-12-10T02:25:00Z, 59.65 ,2, mobile
T000608,C00841,15/11/2024,84.34,3, mobile
T007483,C00700,24/01/2024,$134.14,5,Web
T005944, C00855 ,"February 20, 2024", 182.84 ,1,In-Store
T005338, C00303 ,13/04/2024,239.16,2,in-store
T003253,C00364,2024-02-06, 74.59 ,3, mobile
T000529,C00682,2024-05-05,$2.75,  ,Mobile
T004717,C00804,2024-03-15,$180.23,5,in-store
T002758,C00061,2024-04-02T06:04:00Z,273.83,2,Mobile
T005019,C00013,2024-07-21,1.00,1,in-store
T002938,C00736,"July 2, 2024", 123.71 ,1,Web
T001742,C00541,22/08/2024, 203.35 ,5,web
T003720,C00619,2024-01-14,129.13,5,in-store
T004980,C00483,17/02/2024, 25.50 ,5,Mobile
T002812,C00504,2024-02-27, 72.76 ,3,Mobile
T001518,C00010,"September 6, 2024",$43.89,5,Web
T007747,C00890,2024-07-17,$102.79,2,Mobile
T000288, C00824 ,2024-06-15T13:31:00Z,$120.79,4, mobile
T006207,C00731,"October 23, 2024",$85.25,2,web
T006732,C00298,"July 4, 2024",$92.41,5,Mobile
T004946,C00490,13/05/2024,$134.04,1,In-Store
T005076,C00339,05/03/2024, 232.03 ,2,in-store
T001376,C00897,15/03/2024,$1.00,4,Mobile
T001288,C00110,2024-05-07T17:56:00Z,$77.91,3,WEB 
T006374,C00739,"June 15, 2024",$158.77,2,In-Store
